,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
3029,org_apache_kafka_trogdor_coordinator_TaskManager_task,3029,0,1,1,7,0,0,0,0,1077,0
3030,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_addToken,3030,0,1,2,3,0,0,0,0,1163,0
3031,org_apache_kafka_streams_processor_internals_StateManager_getGlobalStore,3031,0,1,1,1,0,0,0,0,560,0
3032,org_apache_kafka_common_requests_JoinGroupResponse_data,3032,0,1,0,3,0,0,0,0,103,0
3033,org_apache_kafka_streams_state_internals_MeteredKeyValueStore_putAll,3033,0,1,1,2,0,0,0,0,1026,0
3034,org_apache_kafka_common_metrics_stats_SampledStat_measure,3034,0,1,2,4,2,0,0,0,692,2
3035,org_apache_kafka_common_metrics_Metrics_removeSensor,3035,0,7,1,25,2,4,2,3,63,6
3036,org_apache_kafka_common_requests_EndTxnRequest_EndTxnRequest,3036,0,1,2,4,0,1,1,1,731,1
3037,org_apache_kafka_streams_kstream_internals_KTableFilterTest_doTestNotSendingOldValue,3037,0,1,4,25,0,7,6,2,1164,7
3038,org_apache_kafka_clients_consumer_internals_FetcherTest_fullFetchResponse,3038,0,1,6,4,3,2,1,2,238,5
3039,org_apache_kafka_streams_state_internals_AbstractKeyValueStoreTest_testRestore,3039,1,1,0,11,1,8,3,5,536,9
3040,org_apache_kafka_streams_kstream_UnlimitedWindows_startOn,3040,0,1,1,14,1,2,1,2,488,3
3041,org_apache_kafka_common_record_CompressionRatioEstimator_initialCompressionRatio,3041,0,2,0,7,0,0,0,0,708,0
3042,org_apache_kafka_common_requests_FindCoordinatorRequest_FindCoordinatorRequest,3042,0,1,2,4,0,1,1,1,1165,1
3043,org_apache_kafka_common_requests_LeaveGroupResponse_errorCounts,3043,0,3,0,2,0,1,1,1,277,1
3044,org_apache_kafka_connect_connector_Connector_initialize,3044,0,1,2,18,0,0,0,0,799,0
3045,org_apache_kafka_streams_kstream_internals_CogroupedKStreamImpl_doAggregate,3045,0,1,3,3,0,6,3,3,938,6
3046,org_apache_kafka_streams_processor_internals_GlobalStateManager_setGlobalProcessorContext,3046,0,1,1,1,0,0,0,0,1166,0
3047,org_apache_kafka_common_network_Selector_doClose,3047,0,2,2,18,0,5,2,4,74,5
3048,org_apache_kafka_common_security_authenticator_TestJaasConfig_createConfiguration,3048,0,2,2,9,5,0,0,0,125,5
3049,org_apache_kafka_common_utils_Exit_addShutdownHook,3049,0,1,2,3,0,0,0,0,453,0
3050,org_apache_kafka_common_acl_AclBindingFilter_isUnknown,3050,0,1,0,6,0,2,2,1,566,2
3051,org_apache_kafka_streams_processor_internals_InternalTopologyBuilderTest_testOnlyTopicNameSourceTopics,3051,1,1,0,10,0,7,2,6,991,7
3052,org_apache_kafka_common_network_NioEchoServer_maybeBeginServerReauthentication,3052,0,2,3,2,0,2,2,1,266,2
3053,org_apache_kafka_log4jappender_KafkaLog4jAppender_getKafkaProducer,3053,0,1,1,3,0,1,1,1,911,1
3054,org_apache_kafka_common_metrics_Metrics_metricName,3054,0,1,3,10,4,2,2,1,63,6
3055,org_apache_kafka_clients_ClientResponse_hasResponse,3055,0,1,0,3,0,0,0,0,1167,0
3056,org_apache_kafka_streams_processor_internals_StreamsProducer_flush,3056,0,1,0,3,0,1,1,1,988,1
3057,org_apache_kafka_common_acl_AccessControlEntry_operation,3057,0,1,0,6,0,1,1,1,654,1
3058,org_apache_kafka_connect_mirror_Checkpoint_Checkpoint,3058,0,1,5,7,0,0,0,0,848,0
3059,org_apache_kafka_common_requests_RequestContext_RequestContext,3059,0,1,7,11,1,0,0,0,1168,1
3060,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaFloat64,3060,1,1,0,6,0,6,4,2,826,6
3061,org_apache_kafka_connect_connector_policy_BaseConnectorClientConfigOverridePolicyTest_testInvalidOverride,3061,0,1,1,4,2,0,0,0,801,2
3062,org_apache_kafka_streams_state_internals_MeteredKeyValueStore_all,3062,0,1,0,3,0,2,2,1,1026,2
3063,org_apache_kafka_streams_processor_internals_assignment_AssignmentInfo_readTopicPartitions,3063,0,2,2,8,0,2,1,2,410,2
3064,org_apache_kafka_common_protocol_types_Schema_read,3064,0,6,1,35,0,3,3,1,597,3
3065,org_apache_kafka_common_requests_OffsetFetchResponse_shouldClientThrottle,3065,0,1,1,3,0,0,0,0,114,0
3066,org_apache_kafka_trogdor_coordinator_TaskManager_beginShutdown,3066,0,2,1,8,0,0,0,0,1077,0
3067,org_apache_kafka_streams_integration_OptimizedKTableIntegrationTest_streamsConfiguration,3067,0,1,0,18,0,4,4,1,1058,4
3068,org_apache_kafka_streams_internals_metrics_ClientMetrics_version,3068,0,1,0,3,0,0,0,0,1141,0
3069,org_apache_kafka_connect_runtime_distributed_ClusterConfigState_connectorConfig,3069,0,2,1,13,0,1,1,1,469,1
3070,org_apache_kafka_streams_state_internals_ChangeLoggingWindowBytesStore_log,3070,0,1,2,3,0,3,3,1,424,3
3071,org_apache_kafka_common_config_ConfigDef_addColumnValue,3071,0,1,2,3,0,0,0,0,48,0
3072,org_apache_kafka_streams_state_internals_InMemoryWindowBytesStoreSupplier_InMemoryWindowBytesStoreSupplier,3072,0,1,4,6,0,0,0,0,1021,0
3073,org_apache_kafka_streams_integration_InternalTopicIntegrationTest_getTopicProperties,3073,0,3,1,18,1,7,5,3,1169,8
3074,org_apache_kafka_connect_transforms_CastTest_castWholeRecordValueWithSchemaBooleanFalse,3074,1,1,0,6,0,6,4,2,826,6
3075,org_apache_kafka_streams_state_Stores_windowStoreBuilder,3075,0,1,3,18,0,1,1,1,418,1
3076,org_apache_kafka_common_requests_ProduceResponse_ProduceResponse,3076,0,1,2,8,2,0,0,0,1170,2
3077,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_owner,3077,0,1,1,4,0,2,2,1,1163,2
3078,org_apache_kafka_common_requests_UpdateMetadataResponse_UpdateMetadataResponse,3078,0,1,1,4,0,0,0,0,1171,0
3079,org_apache_kafka_streams_processor_internals_StreamsProducer_metrics,3079,0,1,0,3,0,1,1,1,988,1
3080,org_apache_kafka_common_requests_WriteTxnMarkersResponse_errorCounts,3080,0,1,0,9,0,1,1,1,1172,1
3081,org_apache_kafka_common_security_authenticator_SaslAuthenticatorTest_createAndCheckClientAuthenticationFailure,3081,0,1,4,7,1,1,1,1,127,2
3082,org_apache_kafka_message_SchemaGenerator_SchemaGenerator,3082,0,1,2,5,0,0,0,0,205,0
3083,org_apache_kafka_streams_kstream_Repartitioned_withStreamPartitioner,3083,0,1,1,9,1,0,0,0,490,1
3084,org_apache_kafka_streams_processor_ProcessorContext_getStateStore,3084,0,1,1,9,0,0,0,0,463,0
3085,org_apache_kafka_streams_kstream_CogroupedKStream_aggregate,3085,0,1,1,44,0,0,0,0,925,0
3086,org_apache_kafka_clients_consumer_internals_FetcherTest_testOffsetValidationWithGivenEpochOffset,3086,0,3,2,2,2,18,14,3,238,20
3087,org_apache_kafka_connect_runtime_isolation_Plugins_newConnector,3087,0,1,1,4,2,0,0,0,347,2
3088,org_apache_kafka_streams_processor_internals_metrics_StreamsMetricsImpl_nodeLevelSensor,3088,0,1,6,6,1,0,0,0,415,1
3089,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignorTest_tasksForState,3089,0,5,3,15,0,1,1,1,408,1
3090,org_apache_kafka_streams_kstream_KStream_filter,3090,0,1,2,10,0,0,0,0,376,0
3091,org_apache_kafka_connect_runtime_distributed_WorkerCoordinatorTest_joinGroupFollowerResponse,3091,0,1,4,3,0,1,1,1,878,1
3092,org_apache_kafka_streams_state_internals_WrappedStateStore_validateStoreOpen,3092,0,2,0,5,0,3,2,2,1038,3
3093,org_apache_kafka_test_MockKeyValueStoreBuilder_MockKeyValueStoreBuilder,3093,0,1,2,4,0,4,3,2,1173,4
3094,org_apache_kafka_test_GenericInMemoryKeyValueStore_get,3094,0,1,1,3,0,0,0,0,795,0
3095,org_apache_kafka_tools_TransactionalMessageCopier_toJsonString,3095,0,1,1,11,0,0,0,0,1174,0
3096,org_apache_kafka_streams_processor_internals_assignment_ClientStateTest_shouldThrowIllegalStateExceptionIfAttemptingToInitializeNonEmptyPrevTaskSets,3096,1,1,0,2,0,1,1,1,412,1
3097,org_apache_kafka_streams_processor_internals_InternalTopicConfig_InternalTopicConfig,3097,0,1,2,8,1,2,1,2,981,3
3098,org_apache_kafka_connect_runtime_distributed_IncrementalCooperativeAssignor_handleLostAssignments,3098,0,7,4,2,4,1,1,1,468,5
3099,org_apache_kafka_trogdor_basic_BasicNode_name,3099,0,1,0,3,0,0,0,0,1175,0
3100,org_apache_kafka_common_security_token_delegation_internals_DelegationTokenCache_token,3100,0,1,1,3,0,0,0,0,1163,0
3101,org_apache_kafka_clients_admin_DescribeAclsResult_values,3101,0,1,0,6,0,0,0,0,1176,0
3102,org_apache_kafka_common_requests_DeleteAclsResponse_DeleteAclsResponse,3102,0,1,2,5,1,0,0,0,727,1
3103,org_apache_kafka_streams_state_internals_metrics_RocksDBMetricsTest_verifyRateSensor,3103,0,1,3,5,2,1,1,1,1051,3
3104,org_apache_kafka_clients_producer_internals_TransactionManagerTest_testIsSendToPartitionAllowedWithInFlightPartitionAddAfterAbortableError,3104,1,1,0,2,2,7,2,6,54,9
3105,org_apache_kafka_common_errors_RetriableException_RetriableException,3105,0,1,2,2,0,3,1,3,1177,3
3106,org_apache_kafka_connect_mirror_MirrorUtils_wrapOffset,3106,0,1,1,3,0,0,0,0,183,0
3107,org_apache_kafka_streams_kstream_internals_KStreamImpl_through,3107,0,3,2,13,2,8,4,3,380,10
3108,org_apache_kafka_test_MockClusterResourceListener_clusterResource,3108,0,1,0,3,0,0,0,0,1178,0
3109,org_apache_kafka_common_utils_LogContext_LogContext,3109,0,1,0,3,1,0,0,0,1179,1
3110,org_apache_kafka_streams_processor_Cancellable_cancel,3110,0,1,0,4,0,0,0,0,1180,0
3111,org_apache_kafka_connect_storage_KafkaOffsetBackingStore_get,3111,0,3,0,12,0,1,1,1,1181,1
3112,org_apache_kafka_common_config_AbstractConfig_getInt,3112,0,1,1,3,1,0,0,0,59,1
3113,org_apache_kafka_common_metrics_QuotaViolationException_QuotaViolationException,3113,0,1,3,5,0,0,0,0,1182,0
3114,org_apache_kafka_common_resource_ResourcePattern_ResourcePattern,3114,0,3,3,17,0,0,0,0,1125,0
3115,org_apache_kafka_streams_TestOutputTopic_toString,3115,0,1,0,3,1,0,0,0,484,1
3116,org_apache_kafka_streams_processor_MockProcessorContext_committed,3116,0,1,0,7,0,0,0,0,511,0
3117,org_apache_kafka_connect_runtime_distributed_DistributedConfigTest_configs,3117,0,1,0,11,0,0,0,0,1183,0
3118,org_apache_kafka_common_replica_ReplicaSelectorTest_replicaInfo,3118,0,1,3,3,0,0,0,0,718,0
3119,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_handle,3119,0,5,1,18,3,0,0,0,132,3
3120,org_apache_kafka_connect_header_ConnectHeaders_addString,3120,0,1,2,3,1,0,0,0,169,1
3121,org_apache_kafka_connect_mirror_OffsetSync_OffsetSync,3121,0,1,3,5,0,0,0,0,843,0
3122,org_apache_kafka_common_security_kerberos_KerberosName_realm,3122,0,1,0,7,0,0,0,0,762,0
3123,org_apache_kafka_streams_state_internals_NamedCache_allKeys,3123,0,1,0,3,1,0,0,0,426,1
3124,org_apache_kafka_streams_kstream_internals_SessionTupleForwarder_maybeForward,3124,0,2,3,5,0,3,3,1,1184,3
3125,org_apache_kafka_test_MockSelector_completedSends,3125,0,1,0,3,0,0,0,0,794,0
3126,org_apache_kafka_common_security_oauthbearer_internals_expiring_ExpiringCredentialRefreshingLogin_close,3126,0,2,0,12,1,0,0,0,764,1
3127,org_apache_kafka_connect_mirror_ReplicationPolicy_topicSource,3127,0,1,1,5,0,0,0,0,187,0
3128,org_apache_kafka_test_TestUtils_consumerConfig,3128,0,1,5,6,2,0,0,0,156,2
3129,org_apache_kafka_connect_runtime_distributed_ConnectProtocol_serializeMetadata,3129,0,1,1,21,0,6,2,4,1185,6
3130,org_apache_kafka_trogdor_rest_JsonRestServer_JsonRestServer,3130,0,2,1,14,0,1,1,1,1186,1
3131,org_apache_kafka_common_security_oauthbearer_internals_unsecured_OAuthBearerUnsecuredLoginCallbackHandler_commaPrependedStringNumberAndListClaimsJsonText,3131,0,5,0,9,6,0,0,0,132,6
3132,org_apache_kafka_clients_consumer_Consumer_partitionsFor,3132,0,1,2,4,0,0,0,0,22,0
3133,org_apache_kafka_streams_state_internals_metrics_StateStoreMetricsTest_shouldGetSuppressionBufferSensor,3133,0,2,5,9,0,3,1,3,1052,3
3134,org_apache_kafka_streams_state_internals_StreamThreadStateStoreProvider_createKeyTaskId,3134,1,4,2,2,0,0,0,0,431,0
3135,org_apache_kafka_streams_processor_internals_TaskManagerTest_handleAssignment,3135,0,4,3,2,1,7,5,2,999,8
3136,org_apache_kafka_streams_processor_internals_RecordQueueTest_shouldTrackPartitionTimeAsMaxProcessedTimestamp,3136,1,1,0,15,0,8,3,6,1187,8
3137,org_apache_kafka_connect_runtime_rest_entities_ConnectorPluginInfo_type,3137,0,1,0,3,0,0,0,0,1188,0
3138,org_apache_kafka_streams_state_internals_RocksDBTimestampedStore_RocksDBTimestampedStore,3138,0,1,3,3,0,2,1,2,1033,2
3139,org_apache_kafka_streams_state_internals_AbstractWindowBytesStoreTest_testValueIteratorPeek,3139,1,1,0,10,0,3,2,2,541,3
3140,org_apache_kafka_streams_errors_ProcessorStateException_ProcessorStateException,3140,0,1,1,3,0,3,1,3,1189,3
3141,org_apache_kafka_clients_admin_ListOffsetsResult_partitionResult,3141,0,2,1,10,0,0,0,0,622,0
3142,org_apache_kafka_streams_StreamsConfig_defaultTimestampExtractor,3142,0,1,0,3,0,1,1,1,600,1
3143,org_apache_kafka_streams_processor_internals_Task_closeDirty,3143,0,1,0,4,0,0,0,0,403,0
3144,org_apache_kafka_streams_TopologyTest_shouldNotAllowToAddProcessorWithNullParents,3144,1,1,0,9,0,2,1,2,922,2
3145,org_apache_kafka_streams_state_internals_AbstractMergedSortedCacheStoreIterator_AbstractMergedSortedCacheStoreIterator,3145,0,1,2,5,0,0,0,0,534,0
3146,org_apache_kafka_clients_ClientRequest_requestBuilder,3146,0,1,0,3,0,0,0,0,624,0
3147,org_apache_kafka_common_record_MultiRecordsSend_updateRecordConversionStats,3147,0,3,1,7,0,2,1,2,1190,2
3148,org_apache_kafka_clients_producer_internals_TransactionManagerTest_appendToAccumulator,3148,0,1,1,4,0,2,2,1,54,2
3149,org_apache_kafka_streams_kstream_internals_SessionWindowedCogroupedKStreamImpl_aggregate,3149,0,1,3,8,4,9,4,4,1191,13
3150,org_apache_kafka_clients_consumer_StickyAssignorTest_buildSubscriptionWithGeneration,3150,0,1,3,3,0,1,1,1,1192,1
3151,org_apache_kafka_common_cache_SynchronizedCache_SynchronizedCache,3151,0,1,1,3,0,0,0,0,1193,0
3152,org_apache_kafka_clients_admin_ListOffsetsResult_all,3152,0,2,0,21,0,2,1,2,622,2
3153,org_apache_kafka_streams_state_internals_AbstractRocksDBSegmentedBytesStore_fetchAll,3153,0,1,2,4,0,2,2,1,1007,2
3154,org_apache_kafka_trogdor_coordinator_CoordinatorClient_uptime,3154,0,1,0,6,1,0,0,0,1075,1
3155,org_apache_kafka_streams_integration_LagFetchIntegrationTest_getFirstNonEmptyLagMap,3155,0,2,1,2,0,0,0,0,1059,0
3156,org_apache_kafka_common_network_Selector_connect,3156,0,3,4,33,4,0,0,0,74,4
3157,org_apache_kafka_clients_consumer_internals_ConsumerCoordinator_getProtocol,3157,0,1,0,3,0,0,0,0,29,0
3158,org_apache_kafka_streams_kstream_internals_InternalStreamsBuilder_addGlobalStore,3158,0,1,4,8,1,6,4,3,495,7
3159,org_apache_kafka_clients_admin_ConfigEntry_source,3159,0,1,0,6,0,0,0,0,7,0
3160,org_apache_kafka_clients_consumer_internals_AbstractCoordinatorTest_heartbeatResponse,3160,0,1,1,3,0,1,1,1,37,1
3161,org_apache_kafka_common_utils_Time_sleep,3161,0,1,1,4,0,0,0,0,604,0
3162,org_apache_kafka_common_security_ssl_SslPrincipalMapperTest_testRulesSplitting,3162,0,1,0,19,1,2,1,2,778,3
3163,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_createSensor,3163,0,1,3,3,0,1,1,1,1047,1
3164,org_apache_kafka_clients_consumer_internals_Fetcher_maybeUpdateAssignment,3164,1,7,1,2,0,0,0,0,30,0
3165,org_apache_kafka_common_network_SslChannelBuilder_buildTransportLayer,3165,0,1,5,4,0,2,2,1,75,2
3166,org_apache_kafka_streams_processor_internals_assignment_StickyTaskAssignorTest_assign,3166,0,1,1,2,1,2,1,2,1002,3
3167,org_apache_kafka_streams_state_internals_MeteredSessionStore_findSessions,3167,0,1,4,2,2,4,2,2,209,6
3168,org_apache_kafka_connect_runtime_isolation_PluginClassLoader_location,3168,0,1,0,8,0,0,0,0,475,0
3169,org_apache_kafka_streams_state_internals_metrics_RocksDBMetrics_compactionTimeMaxSensor,3169,0,1,2,5,1,2,1,2,1047,3
3170,org_apache_kafka_common_network_KafkaChannel_prepare,3170,0,5,0,28,2,6,4,2,580,8
3171,org_apache_kafka_streams_kstream_KStream_mapValues,3171,0,1,1,32,0,0,0,0,376,0
3172,org_apache_kafka_common_utils_ByteBufferOutputStream_ensureRemaining,3172,0,2,1,9,1,0,0,0,785,1
3173,org_apache_kafka_common_record_MemoryRecordsBuilder_appendLegacyRecord,3173,0,3,5,10,3,3,2,2,91,6
3174,org_apache_kafka_common_metrics_stats_Rate_windowSize,3174,1,2,2,8,0,4,2,2,71,4
3175,org_apache_kafka_common_utils_AppInfoParser_unregisterAppInfo,3175,0,2,3,14,1,1,1,1,1157,2
3176,org_apache_kafka_common_utils_ByteUtilsTest_assertUnsignedVarintSerde,3176,0,1,2,14,0,7,4,4,1194,7
3177,org_apache_kafka_message_MessageDataGenerator_generateFieldDeclaration,3177,0,1,1,3,0,2,2,1,479,2
3178,org_apache_kafka_streams_processor_internals_StoreChangelogReader_restoringChangelogs,3178,0,1,0,3,0,0,0,0,456,0
3179,org_apache_kafka_clients_consumer_internals_AbstractCoordinator_onJoinPrepare,3179,0,1,2,7,0,0,0,0,27,0
3180,org_apache_kafka_common_utils_ImplicitLinkedHashCollection_iterator,3180,0,1,0,9,1,0,0,0,146,1
3181,org_apache_kafka_connect_connector_policy_BaseConnectorClientConfigOverridePolicyTest_configValues,3181,0,1,1,4,1,2,2,1,801,3
3182,org_apache_kafka_connect_data_SchemaBuilder_bytes,3182,0,1,0,6,1,0,0,0,162,1
3183,org_apache_kafka_streams_state_internals_KeyValueStoreBuilder_KeyValueStoreBuilder,3183,0,1,4,6,0,3,2,2,1025,3
3184,org_apache_kafka_connect_runtime_isolation_PluginClassLoader_loadClass,3184,0,5,2,22,0,1,1,1,475,1
3185,org_apache_kafka_connect_connector_Task_version,3185,0,1,0,5,0,0,0,0,1195,0
3186,org_apache_kafka_test_MockProcessorSupplier_MockProcessorSupplier,3186,0,1,1,4,2,0,0,0,1196,2
3187,org_apache_kafka_clients_ClusterConnectionStates_isConnecting,3187,0,1,1,8,0,0,0,0,9,0
3188,org_apache_kafka_common_config_ConfigDef_parseForValidate,3188,0,2,2,35,4,2,1,2,48,6
3189,org_apache_kafka_connect_data_ValuesTest_assertConsumable,3189,0,3,2,12,0,0,0,0,1197,0
3190,org_apache_kafka_connect_runtime_WorkerSinkTask_execute,3190,0,2,0,2,1,1,1,1,193,2
3191,org_apache_kafka_connect_storage_OffsetStorageWriter_flushing,3191,0,1,0,3,0,0,0,0,316,0
3192,org_apache_kafka_message_HeaderGenerator_HeaderGenerator,3192,0,1,1,6,0,1,1,1,905,1
3193,org_apache_kafka_test_TestUtils_toList,3193,0,2,1,5,0,0,0,0,156,0
3194,org_apache_kafka_trogdor_common_JsonSerializationTest_verify,3194,0,2,1,11,0,0,0,0,1198,0
3195,org_apache_kafka_connect_runtime_WorkerSinkTaskTest_expectPollInitialAssignment,3195,0,1,0,2,0,4,2,2,341,4
3196,org_apache_kafka_connect_header_Headers_add,3196,0,1,2,8,0,0,0,0,806,0
3197,org_apache_kafka_clients_consumer_internals_AbstractStickyAssignorTest_verifyValidityAndBalance,3197,0,7,3,14,0,3,3,1,641,3
3198,org_apache_kafka_trogdor_workload_RandomComponent_component,3198,0,1,0,3,0,0,0,0,451,0
3199,org_apache_kafka_connect_sink_SinkRecord_SinkRecord,3199,0,1,9,5,2,1,1,1,313,3
3200,org_apache_kafka_streams_integration_KStreamAggregationDedupIntegrationTest_produceMessages,3200,0,1,1,3,0,4,4,1,1149,4
3201,org_apache_kafka_clients_consumer_MockConsumer_enforceRebalance,3201,0,1,0,3,1,0,0,0,24,1
3202,org_apache_kafka_streams_kstream_TimeWindowedDeserializer_TimeWindowedDeserializer,3202,0,1,1,5,2,0,0,0,932,2
3203,org_apache_kafka_connect_header_ConnectHeaders_add,3203,0,1,3,3,3,2,2,1,169,5
3204,org_apache_kafka_message_MessageDataGenerator_generateTargetFromJson,3204,1,8,2,2,0,0,0,0,479,0
3205,org_apache_kafka_connect_transforms_Cast_getOrBuildSchema,3205,0,9,1,30,2,14,5,6,171,16
3206,org_apache_kafka_streams_kstream_internals_SessionWindowedKStreamImpl_aggregate,3206,0,1,3,12,4,14,5,5,208,18
3207,org_apache_kafka_connect_runtime_ConnectorConfigTest_assertEnrichedConfigDef,3207,0,1,4,6,0,1,1,1,1199,1
3208,org_apache_kafka_clients_producer_MockProducer_commitCount,3208,0,1,0,3,0,0,0,0,38,0
3209,org_apache_kafka_connect_transforms_Cast_castToInt8,3209,0,4,1,6,0,1,1,1,171,1
3210,org_apache_kafka_streams_processor_TimestampExtractorTest_testExtractMetadataTimestamp,3210,0,1,1,5,0,3,3,1,1200,3
3211,org_apache_kafka_connect_storage_KafkaStatusBackingStore_get,3211,0,1,0,4,0,3,2,2,815,3
3212,org_apache_kafka_connect_runtime_ErrorHandlingTaskTest_expectClose,3212,0,1,0,6,0,1,1,1,865,1
3213,org_apache_kafka_connect_mirror_Heartbeat_keyStruct,3213,0,1,0,6,0,2,1,2,332,2
3214,org_apache_kafka_clients_ClusterConnectionStates_remove,3214,0,1,1,10,0,0,0,0,9,0
3215,org_apache_kafka_common_requests_DescribeAclsResponse_DescribeAclsResponse,3215,0,1,1,5,2,0,0,0,728,2
3216,org_apache_kafka_common_record_RecordConversionStats_add,3216,0,1,1,5,0,0,0,0,714,0
3217,org_apache_kafka_connect_storage_Converter_fromConnectData,3217,0,1,4,16,1,0,0,0,1201,1
3218,org_apache_kafka_connect_storage_FileOffsetBackingStore_FileOffsetBackingStore,3218,0,1,0,2,0,0,0,0,314,0
3219,org_apache_kafka_connect_runtime_SinkConnectorConfig_hasTopicsConfig,3219,0,1,1,4,0,0,0,0,858,0
3220,org_apache_kafka_trogdor_agent_Agent_status,3220,0,1,0,3,0,2,2,1,602,2
3221,org_apache_kafka_connect_data_SchemaBuilder_mapOfNull,3221,0,1,0,3,1,0,0,0,162,1
3222,org_apache_kafka_streams_processor_internals_StreamsPartitionAssignor_probingRebalanceIntervalMs,3222,0,1,0,3,0,0,0,0,397,0
3223,org_apache_kafka_clients_NetworkClient_close,3223,0,1,1,13,1,4,3,2,230,5
3224,org_apache_kafka_connect_transforms_predicates_HasHeaderKey_configure,3224,0,1,1,3,1,2,2,1,821,3
3225,org_apache_kafka_streams_state_internals_WindowKeySchema_toStoreKeyBinary,3225,0,1,3,7,4,11,4,4,434,15
3226,org_apache_kafka_clients_producer_internals_FutureRecordMetadata_valueOrError,3226,0,2,0,5,1,1,1,1,649,2
3227,org_apache_kafka_common_security_oauthbearer_OAuthBearerTokenCallback_token,3227,0,1,1,10,0,0,0,0,294,0
3228,org_apache_kafka_connect_tools_PredicateDoc_printHtml,3228,0,2,1,5,1,0,0,0,1202,1
3229,org_apache_kafka_common_metrics_Sensor_name,3229,0,1,0,6,0,0,0,0,253,0
3230,org_apache_kafka_clients_admin_Admin_createDelegationToken,3230,0,1,0,15,1,0,0,0,6,1
3231,org_apache_kafka_connect_storage_FileOffsetBackingStore_stop,3231,0,1,0,4,0,1,1,1,314,1
