,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
904,io_realm_UnManagedOrderedRealmCollectionTests_createCollection,904,0,2,1,8,0,1,1,1,244,1
905,io_realm_BulkInsertTests_insertOrUpdate_linkingManagedToUnmanagedObject,905,1,1,0,16,0,0,0,0,149,0
906,io_realm_internal_OsResults_nativeSetObject,906,0,1,3,1,0,0,0,0,37,0
907,io_realm_RealmListTests_add_unmanagedPrimaryKeyObjectToManagedList,907,1,1,0,9,0,0,0,0,220,0
908,io_realm_RealmConfiguration_getRealmDirectory,908,0,1,0,3,0,0,0,0,32,0
909,io_realm_internal_OsResults_nativeGetRow,909,0,1,2,1,0,0,0,0,37,0
910,io_realm_mongodb_AppConfiguration_getSyncRootDirectory,910,0,1,0,8,0,0,0,0,178,0
911,io_realm_internal_UncheckedRow_getDate,911,0,1,1,3,1,0,0,0,23,1
912,io_realm_internal_UncheckedRow_isValid,912,0,1,0,3,1,0,0,0,23,1
913,io_realm_internal_UncheckedRow_getObjectId,913,0,1,1,3,1,0,0,0,23,1
914,io_realm_internal_objectstore_OsObjectBuilder_nativeCreateOrUpdateTopLevelObject,914,0,1,5,1,0,0,0,0,179,0
915,io_realm_internal_UncheckedRow_setBinaryByteArray,915,0,1,2,4,1,1,1,1,23,2
916,io_realm_internal_UncheckedRow_isNull,916,0,1,1,3,1,0,0,0,23,1
917,io_realm_entities_AnnotationTypes_setIgnoreString,917,0,1,1,3,0,0,0,0,234,0
918,io_realm_internal_OsList_setNull,918,0,1,1,3,1,0,0,0,0,1
919,io_realm_internal_OsList_addDouble,919,0,1,1,3,1,0,0,0,0,1
920,io_realm_RealmConfigurationTests_modelClasses_forGeneratedMediator,920,1,1,0,14,0,0,0,0,245,0
921,io_realm_internal_OsList_nativeCreateAndAddEmbeddedObject,921,0,1,2,1,0,0,0,0,0,0
922,io_realm_entities_PrimaryKeyAsBoxedInteger_setName,922,0,1,1,3,0,0,0,0,246,0
923,io_realm_entities_AllTypesPrimaryKey_getColumnRealmObject,923,0,1,0,3,0,0,0,0,107,0
924,io_realm_mongodb_sync_SyncConfiguration_getServerUrl,924,0,1,0,7,0,0,0,0,3,0
925,io_realm_internal_TableQuery_sumFloat,925,0,1,1,4,2,0,0,0,12,2
926,io_realm_Realm_createOrUpdateObjectFromJson,926,0,2,2,42,6,8,4,3,22,14
927,io_realm_entities_AllTypesPrimaryKey_setColumnLong,927,0,1,1,3,0,0,0,0,107,0
928,io_realm_internal_OsSharedRealm_commitTransaction,928,0,1,0,3,1,0,0,0,16,1
929,io_realm_entities_MutableRealmIntegerTypes_getColumnNullableMutableRealmInteger,929,0,1,0,3,0,0,0,0,247,0
930,io_realm_internal_OsResults_deleteLast,930,0,1,0,3,1,0,0,0,37,1
931,some_test_NullTypes_realmGet$fieldBooleanNotNull,931,0,1,0,3,0,0,0,0,90,0
932,io_realm_RealmQuery_not,932,0,1,0,9,0,2,2,1,62,2
933,io_realm_RealmTests_copyToRealmOrUpdate_boxedIntegerPrimaryKeyFieldIsNull,933,1,1,0,14,0,0,0,0,153,0
934,io_realm_internal_ManageableObject_isValid,934,0,1,0,7,0,0,0,0,11,0
935,io_realm_internal_OsList_insertLong,935,0,1,2,3,1,0,0,0,0,1
936,io_realm_RealmJsonTests_createAllFromJson_stringNullClass,936,1,1,0,6,0,0,0,0,165,0
937,io_realm_RealmResults_removeChangeListener,937,0,1,1,11,2,2,1,2,25,4
938,io_realm_ProxyState_registerToObjectNotifier,938,0,3,0,10,0,4,3,2,60,4
939,io_realm_entities_IOSAllTypes_getShortCol,939,0,1,0,3,0,0,0,0,106,0
940,io_realm_SortTest_getRowBySourceIndexFromAllTypesTable,940,0,1,1,4,0,2,2,1,59,2
941,io_realm_entities_AnnotationNameConventions_setmObject,941,0,1,1,3,0,0,0,0,105,0
942,io_realm_internal_RealmCore_resetLibraryPath,942,0,1,0,10,0,0,0,0,175,0
943,io_realm_OrderedRealmCollectionImpl_get,943,0,2,1,10,0,1,1,1,30,1
944,io_realm_internal_Table_nativeSetObjectId,944,0,1,5,1,0,0,0,0,45,0
945,io_realm_internal_Table_nativeGetString,945,0,1,3,1,0,0,0,0,45,0
946,io_realm_entities_Owner_getName,946,0,1,0,3,0,0,0,0,65,0
947,io_realm_internal_OsObjectStore_deleteTableForObject,947,0,1,2,8,1,1,1,1,6,2
948,io_realm_OrderedRealmCollectionImpl_deleteAllFromRealm,948,0,2,0,11,1,2,2,1,30,3
949,io_realm_ProxyState_isLoaded,949,0,1,0,3,0,1,1,1,60,1
950,io_realm_internal_Table_nativeRemoveSearchIndex,950,0,1,2,1,0,0,0,0,45,0
951,io_realm_internal_UncheckedRow_convertToChecked,951,0,1,0,7,0,1,1,1,23,1
952,io_realm_internal_OsResults_nativeStartListening,952,0,1,1,1,0,0,0,0,37,0
953,io_realm_internal_UncheckedRow_getModelList,953,0,1,1,3,0,1,1,1,23,1
954,io_realm_internal_OsObjectStore_getSchemaVersion,954,0,1,1,6,1,1,1,1,6,2
955,io_realm_internal_OsCollectionChangeSet_getChangeRanges,955,0,1,0,6,2,0,0,0,10,2
956,io_realm_OrderedCollectionChangeSet_getDeletions,956,0,1,0,5,0,0,0,0,29,0
957,io_realm_internal_OsResults_setIntegerList,957,0,1,2,8,1,0,0,0,37,1
958,io_realm_internal_OsObjectStore_nativeSetPrimaryKeyForObject,958,0,1,3,1,0,0,0,0,6,0
959,io_realm_internal_OsResults_setModelList,959,0,1,2,8,1,0,0,0,37,1
960,io_realm_internal_TableQuery_minimumDouble,960,0,1,1,4,2,0,0,0,12,2
961,io_realm_internal_OsList_nativeSetBinary,961,0,1,3,1,0,0,0,0,0,0
962,io_realm_mongodb_AppException_AppException,962,0,1,2,8,5,0,0,0,248,5
963,io_realm_internal_OsList_nativeAddBoolean,963,0,1,2,1,0,0,0,0,0,0
964,io_realm_internal_OsList_createAndSetEmbeddedObject,964,0,1,1,3,1,0,0,0,0,1
965,io_realm_internal_OsList_insertDouble,965,0,1,2,3,1,0,0,0,0,1
966,io_realm_mongodb_FunctionsImpl_FunctionsImpl,966,0,1,2,3,1,4,4,1,249,5
967,io_realm_internal_TableQuery_throwImmutable,967,0,1,0,3,0,0,0,0,12,0
968,io_realm_internal_OsObjectStore_setSchemaVersion,968,0,1,2,7,1,1,1,1,6,2
969,io_realm_internal_TableQuery_sumDouble,969,0,1,1,4,2,0,0,0,12,2
970,io_realm_TestHelper_getRandomKey,970,0,1,0,5,0,0,0,0,39,0
971,io_realm_RealmList_listIterator,971,0,2,1,11,2,0,0,0,19,2
972,io_realm_internal_OsList_getTargetTable,972,0,1,0,3,0,0,0,0,0,0
973,io_realm_BulkInsertTests_insertOrUpdate_mixingNoPrimaryKeyAndPrimaryKeyModels,973,1,1,0,38,0,0,0,0,149,0
974,io_realm_internal_android_JsonUtils_stringToBytes,974,0,2,1,11,0,0,0,0,250,0
975,io_realm_FrozenObjectsTests_createDataForFrozenRealm,975,0,1,1,3,1,1,1,1,199,2
976,io_realm_DynamicRealmObject_setObject,976,1,5,2,28,0,11,4,5,127,11
977,io_realm_internal_Table_nativeFindFirstInt,977,0,1,3,1,0,0,0,0,45,0
978,io_realm_internal_Table_nativeGetTimestamp,978,0,1,3,1,0,0,0,0,45,0
979,io_realm_internal_Table_nativeGetFloat,979,0,1,3,1,0,0,0,0,45,0
980,io_realm_internal_Table_nativeSetFloat,980,0,1,5,1,0,0,0,0,45,0
981,io_realm_entities_Dog_Dog,981,0,1,0,4,0,0,0,0,94,0
982,io_realm_entities_AnnotationNameConventions_setHasObject,982,0,1,1,3,0,0,0,0,105,0
983,io_realm_internal_Table_nativeAddSearchIndex,983,0,1,2,1,0,0,0,0,45,0
984,io_realm_internal_Table_nativeIsNullLink,984,0,1,3,1,0,0,0,0,45,0
985,io_realm_DynamicRealmObject_setShort,985,0,1,2,13,1,5,3,2,127,6
986,io_realm_mongodb_UserIdentity_UserIdentity,986,0,1,2,5,0,0,0,0,251,0
987,io_realm_RealmQuery_max,987,0,5,1,25,0,8,4,4,62,8
988,io_realm_examples_librarymodules_Zoo_addAnimals,988,0,2,1,11,0,1,1,1,212,1
989,io_realm_internal_RealmCore_loadLibrary,989,0,2,1,16,0,0,0,0,175,0
990,io_realm_mongodb_sync_SyncSession_nativeShutdownAndWait,990,0,1,2,1,0,0,0,0,48,0
991,some_test_NullTypes_realmSet$fieldDateNull,991,0,1,1,3,0,0,0,0,90,0
992,io_realm_RealmQuery_createQueryFromList,992,0,1,1,9,2,1,1,1,62,3
993,io_realm_mongodb_mongo_MongoNamespace_MongoNamespace,993,0,1,1,14,6,0,0,0,1,6
994,io_realm_mongodb_mongo_options_FindOptions_getSort,994,0,1,0,8,0,0,0,0,44,0
995,io_realm_mongodb_mongo_options_FindOptions_getLimit,995,0,1,0,7,0,0,0,0,44,0
996,io_realm_mongodb_mongo_options_FindOptions_FindOptions,996,0,1,0,7,0,0,0,0,44,0
997,io_realm_DynamicRealm_getSchema,997,0,1,0,7,0,0,0,0,169,0
998,io_realm_BaseRealm_close,998,0,3,0,18,1,1,1,1,95,2
999,io_realm_mongodb_log_obfuscator_HttpLogObfuscator_HttpLogObfuscator,999,0,1,2,13,0,1,1,1,51,1
1000,io_realm_util_LooperSpy_dumpMessages,1000,0,2,1,7,1,0,0,0,252,1
1001,io_realm_entities_AllJavaTypes_setFieldInt,1001,0,1,1,3,0,0,0,0,109,0
1002,io_realm_internal_TableQuery_beginsWith,1002,0,1,4,5,0,0,0,0,12,0
1003,io_realm_internal_TableQuery_maximumDate,1003,0,2,1,8,2,0,0,0,12,2
1004,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_streamNullValues,1004,1,1,0,46,0,0,0,0,89,0
1005,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_objectWithPrimaryKeySetValueDirectlyFromJsonObject,1005,1,1,0,15,0,0,0,0,89,0
1006,io_realm_RealmObjectTests_equals_sameObjectDifferentInstance,1006,1,1,0,10,0,0,0,0,157,0
1007,io_realm_RealmObject_load,1007,0,3,1,17,2,2,2,1,31,4
1008,io_realm_BaseRealm_removeAllListeners,1008,0,2,0,11,1,3,3,1,95,4
1009,io_realm_DynamicRealmObject_setValueList,1009,1,13,3,57,1,11,5,3,127,12
1010,io_realm_RealmObjectSchema_getFieldType,1010,0,1,1,9,1,1,1,1,61,2
1011,io_realm_internal_OsList_nativeSetString,1011,0,1,3,1,0,0,0,0,0,0
1012,io_realm_internal_OsList_insertFloat,1012,0,1,2,3,1,0,0,0,0,1
1013,io_realm_internal_events_ChangeEvent_toRemote,1013,0,5,1,19,0,0,0,0,116,0
1014,io_realm_ManagedListOperator_setValue,1014,0,1,2,1,0,0,0,0,20,0
1015,io_realm_ManagedListOperator_ManagedListOperator,1015,0,1,3,5,0,0,0,0,20,0
1016,io_realm_Realm_checkFilesDirAvailable,1016,0,7,1,44,0,0,0,0,22,0
1017,io_realm_RealmObjectSchema_getTable,1017,0,1,0,3,0,0,0,0,61,0
1018,some_test_Final_realmGet$age,1018,0,1,0,3,0,0,0,0,253,0
1019,io_realm_entities_IOSAllTypes_getLongCol,1019,0,1,0,3,0,0,0,0,106,0
1020,io_realm_entities_AllTypes_setColumnFloat,1020,0,1,1,3,0,0,0,0,64,0
1021,io_realm_entities_AllTypes_getColumnString,1021,0,1,0,3,0,0,0,0,64,0
1022,io_realm_entities_Cat_setHasTail,1022,0,1,1,3,0,0,0,0,131,0
1023,io_realm_internal_OsCollectionChangeSet_getInsertionRanges,1023,0,1,0,6,2,0,0,0,10,2
1024,io_realm_internal_OsList_addString,1024,0,1,1,3,1,0,0,0,0,1
1025,io_realm_internal_OsResults_setFloat,1025,0,1,2,3,1,0,0,0,37,1
1026,io_realm_RealmList_isManaged,1026,0,1,0,6,0,0,0,0,19,0
1027,io_realm_internal_OsResults_nativeAggregate,1027,0,1,3,1,0,0,0,0,37,0
1028,io_realm_internal_OsResults_nativeSetDouble,1028,0,1,3,1,0,0,0,0,37,0
1029,io_realm_internal_OsSharedRealm_registerSchemaChangedCallback,1029,0,1,1,8,1,0,0,0,16,1
1030,io_realm_entities_AllJavaTypes_setFieldString,1030,0,1,1,3,0,0,0,0,109,0
1031,io_realm_internal_Table_isValid,1031,0,1,0,3,1,0,0,0,45,1
1032,io_realm_internal_Table_convertColumnToNotNullable,1032,0,2,1,10,2,1,1,1,45,3
1033,io_realm_internal_Table_nativeIsColumnNullable,1033,0,1,2,1,0,0,0,0,45,0
1034,io_realm_entities_Cat_getName,1034,0,1,0,3,0,0,0,0,131,0
1035,io_realm_mongodb_User_getProviderType,1035,0,1,0,3,0,1,1,1,46,1
1036,io_realm_internal_Util_isEmptyString,1036,0,1,1,3,0,0,0,0,74,0
1037,io_realm_internal_OsResults_sort,1037,0,1,1,10,2,0,0,0,37,2
1038,io_realm_mongodb_mongo_iterable_FindIterable_projection,1038,0,1,1,9,0,1,1,1,50,1
1039,io_realm_Realm_setDefaultConfiguration,1039,0,2,1,14,0,0,0,0,22,0
1040,io_realm_internal_Row_isNull,1040,0,1,1,1,0,0,0,0,14,0
1041,io_realm_entities_AllTypesPrimaryKey_getColumnRealmList,1041,0,1,0,3,0,0,0,0,107,0
1042,io_realm_BulkInsertTests_insertOrUpdate_mixingPrimaryAndNoPrimaryKeyList,1042,1,1,0,29,0,0,0,0,149,0
1043,io_realm_internal_OsObject_getAndVerifyPrimaryKeyColumnIndex,1043,0,2,1,7,0,5,2,4,13,5
1044,io_realm_internal_TestUtil_testThrowExceptions,1044,0,1,1,1,0,0,0,0,236,0
1045,io_realm_internal_TableQuery_like,1045,0,1,4,5,0,0,0,0,12,0
1046,io_realm_internal_RealmProxyMediator_newInstance,1046,0,1,6,9,0,0,0,0,9,0
1047,io_realm_RealmQuery_isNotNull,1047,0,1,1,12,0,3,2,2,62,3
1048,io_realm_BaseRealm_isAutoRefresh,1048,0,1,0,7,0,1,1,1,95,1
1049,io_realm_internal_objectstore_OsApp_getNativePtr,1049,0,1,0,3,0,0,0,0,77,0
1050,io_realm_entities_AnnotationNameConventions_setObject,1050,0,1,1,3,0,0,0,0,105,0
1051,io_realm_DynamicRealmObject_setDecimal128,1051,1,2,2,16,0,6,3,3,127,6
1052,some_test_NullTypes_realmSet$fieldShortNotNull,1052,0,1,1,3,0,0,0,0,90,0
1053,io_realm_entities_AllJavaTypes_getFieldObjectId,1053,0,1,0,3,0,0,0,0,109,0
1054,io_realm_entities_IOSAllTypes_getStringCol,1054,0,1,0,3,0,0,0,0,106,0
1055,io_realm_BaseRealm_isInTransaction,1055,0,1,0,8,1,1,1,1,95,2
1056,io_realm_entities_StringOnly_setChars,1056,0,1,1,3,0,0,0,0,197,0
1057,io_realm_RealmJsonTests_createOrUpdateObjectFromJson_nullJsonObject,1057,1,1,0,6,0,0,0,0,89,0
1058,io_realm_RealmQuery_alwaysFalse,1058,0,1,0,8,0,2,2,1,62,2
1059,io_realm_internal_PrimaryKeyTests_getTableWithIntegerPrimaryKey,1059,0,1,0,10,0,8,3,3,70,8
1060,io_realm_internal_OsResults_where,1060,0,1,0,4,1,1,1,1,37,2
1061,io_realm_internal_Util_checkLooperThread,1061,0,1,1,4,0,2,1,2,74,2
1062,io_realm_mongodb_mongo_iterable_AggregateIterable_nativeAggregate,1062,0,1,3,1,0,0,0,0,190,0
1063,io_realm_RealmCache_RealmCache,1063,0,1,1,3,0,0,0,0,83,0
1064,ThreadStressTests_createTaskInThread,1064,0,1,1,3,0,0,0,0,15,0
1065,io_realm_internal_objectstore_OsAppCredentials_google,1065,0,3,2,14,2,0,0,0,203,2
1066,io_realm_RealmQuery_sort,1066,0,1,2,22,3,5,1,5,62,8
1067,io_realm_internal_UncheckedRow_nativeSetObjectId,1067,0,1,3,1,0,0,0,0,23,0
1068,io_realm_BaseRealm_isClosed,1068,0,2,0,11,0,1,1,1,95,1
1069,io_realm_internal_OsList_nativeSetNull,1069,0,1,2,1,0,0,0,0,0,0
1070,io_realm_entities_DefaultValueSetter_setFieldDouble,1070,0,1,1,3,0,0,0,0,132,0
1071,io_realm_DynamicRealmObject_setBlob,1071,1,1,2,11,0,5,3,2,127,5
1072,io_realm_internal_async_RealmThreadPoolExecutor_RealmThreadPoolExecutor,1072,0,1,2,3,0,0,0,0,102,0
1073,io_realm_entities_AllJavaTypes_getFieldBinaryList,1073,0,1,0,3,0,0,0,0,109,0
1074,io_realm_OrderedRealmCollectionImpl_getTable,1074,0,1,0,3,0,1,1,1,30,1
1075,io_realm_log_RealmLog_remove,1075,0,2,1,11,1,0,0,0,33,1
1076,io_realm_RealmObjectSchema_removePrimaryKey,1076,0,1,0,8,0,0,0,0,61,0
1077,io_realm_MutableRealmIntegerTests_checkException,1077,0,1,2,3,0,0,0,0,52,0
1078,io_realm_internal_objectstore_OsApp_setNetworkTransport,1078,0,1,1,3,0,0,0,0,77,0
1079,io_realm_RealmResults_load,1079,0,1,0,10,0,2,2,1,25,2
1080,io_realm_RealmList_isClassForRealmModel,1080,0,1,1,3,0,0,0,0,19,0
1081,io_realm_mongodb_User_equals,1081,0,4,1,3,0,3,3,1,46,3
1082,some_test_AllTypes_realmGet$columnBoolean,1082,0,1,0,3,0,0,0,0,87,0
1083,io_realm_RealmObjectTests_equals_plainCustomMethod,1083,1,1,0,9,0,0,0,0,157,0
1084,io_realm_RealmQuery_minimumDate,1084,0,1,1,13,0,4,3,2,62,4
1085,io_realm_RealmObject_removeChangeListener,1085,0,1,2,11,3,6,5,2,31,9
1086,io_realm_RealmSchema_getColumnInfo,1086,0,1,1,4,2,2,1,2,120,4
1087,io_realm_DynamicRealmObject_getByte,1087,0,1,1,13,1,0,0,0,127,1
1088,io_realm_Realm_createObjectInternal,1088,1,2,3,16,0,14,7,4,22,14
1089,io_realm_DynamicRealmTests_delete_type,1089,1,1,0,10,0,0,0,0,254,0
1090,io_realm_internal_OsResults_nativeSetBinary,1090,0,1,3,1,0,0,0,0,37,0
1091,io_realm_internal_Row_setString,1091,0,1,2,1,0,0,0,0,14,0
1092,io_realm_entities_Dog_getName,1092,0,1,0,3,0,0,0,0,94,0
1093,io_realm_internal_OsList_nativeInsertRow,1093,0,1,3,1,0,0,0,0,0,0
1094,io_realm_RealmTests_copyToRealmOrUpdate_overrideOwnList,1094,1,1,0,10,0,0,0,0,153,0
1095,io_realm_internal_OsResults_nativeSetString,1095,0,1,3,1,0,0,0,0,37,0
1096,io_realm_Decimal128ListOperator_Decimal128ListOperator,1096,0,1,3,3,0,1,1,1,255,1
1097,io_realm_ManagedListOperator_set,1097,0,2,2,11,4,0,0,0,20,4
1098,io_realm_DynamicRealmObject_setDouble,1098,1,1,2,11,0,5,3,2,127,5
1099,io_realm_ProxyState_removeChangeListener,1099,0,2,1,8,0,2,2,1,60,2
1100,io_realm_internal_UncheckedRow_nativeIsNullLink,1100,0,1,2,1,0,0,0,0,23,0
1101,io_realm_mongodb_App_notifyUserLoggedIn,1101,0,2,1,10,0,0,0,0,7,0
1102,io_realm_internal_Table_setFloat,1102,0,1,4,4,2,0,0,0,45,2
1103,io_realm_internal_Table_nativeIsEmbedded,1103,0,1,1,1,0,0,0,0,45,0
1104,io_realm_Realm_getTable,1104,0,1,1,3,0,1,1,1,22,1
1105,io_realm_entities_NullTypes_setFieldBytesNull,1105,0,1,1,3,0,0,0,0,67,0
1106,io_realm_RealmTests_copyToRealmOrUpdate_bug4957,1106,1,1,0,22,0,0,0,0,153,0
1107,io_realm_internal_Table_isColumnNullable,1107,0,1,1,8,1,0,0,0,45,1
1108,io_realm_internal_Table_convertColumnToNullable,1108,0,2,1,10,2,1,1,1,45,3
1109,io_realm_UnManagedRealmCollectionTests_createCollection,1109,0,2,1,8,0,1,1,1,256,1
1110,io_realm_internal_UncheckedRow_getNativePtr,1110,0,1,0,3,0,0,0,0,23,0
1111,io_realm_internal_objectstore_OsObjectBuilder_getNativePtr,1111,0,1,0,6,0,0,0,0,179,0
1112,io_realm_internal_Table_findFirstString,1112,0,2,2,6,1,0,0,0,45,1
1113,io_realm_log_RealmLog_debug,1113,0,1,1,9,3,0,0,0,33,3
1114,io_realm_mongodb_sync_SyncSession_nativeStart,1114,0,1,2,1,0,0,0,0,48,0
1115,io_realm_internal_OsList_nativeSetBoolean,1115,0,1,3,1,0,0,0,0,0,0
1116,io_realm_internal_OsList_nativeIsValid,1116,0,1,1,1,0,0,0,0,0,0
1117,io_realm_internal_OsList_nativeGetQuery,1117,0,1,1,1,0,0,0,0,0,0
1118,io_realm_internal_TableQuery_nativeMaximumDouble,1118,0,1,2,1,0,0,0,0,12,0
1119,io_realm_internal_OsSharedRealm_nativeIsEmpty,1119,0,1,1,1,0,0,0,0,16,0
1120,io_realm_internal_Table_getColumnCount,1120,0,1,0,7,1,0,0,0,45,1
1121,io_realm_internal_TableQuery_nativeNot,1121,0,1,1,1,0,0,0,0,12,0
1122,io_realm_internal_OsList_setBoolean,1122,0,1,2,3,1,0,0,0,0,1
1123,io_realm_internal_OsList_nativeAddRow,1123,0,1,2,1,0,0,0,0,0,0
1124,io_realm_internal_RealmNotifier_close,1124,0,1,0,8,1,0,0,0,18,1
1125,io_realm_internal_OsSharedRealm_getVersionID,1125,0,2,0,7,1,0,0,0,16,1
1126,io_realm_internal_OsSharedRealm_refresh,1126,0,2,0,6,2,0,0,0,16,2
1127,io_realm_internal_Row_getDouble,1127,0,1,1,1,0,0,0,0,14,0
1128,io_realm_internal_OsList_size,1128,0,1,0,3,1,0,0,0,0,1
1129,io_realm_internal_Row_getDate,1129,0,1,1,1,0,0,0,0,14,0
1130,io_realm_internal_OsList_setDecimal128,1130,0,2,2,8,2,0,0,0,0,2
1131,io_realm_internal_OsList_insertObjectId,1131,0,2,2,8,2,0,0,0,0,2
1132,io_realm_internal_OsList_insertDecimal128,1132,0,2,2,8,2,0,0,0,0,2
1133,io_realm_RealmList_size,1133,0,2,0,14,2,1,1,1,19,3
1134,io_realm_internal_OsResults_nativeClear,1134,0,1,1,1,0,0,0,0,37,0
1135,io_realm_internal_OsResults_nativeSetObjectId,1135,0,1,3,1,0,0,0,0,37,0
1136,io_realm_RealmObject_deleteFromRealm,1136,0,1,0,24,1,8,5,3,31,9
1137,io_realm_internal_OsResults_nativeSetFloat,1137,0,1,3,1,0,0,0,0,37,0
1138,io_realm_internal_OsResults_nativeSetList,1138,0,1,3,1,0,0,0,0,37,0
1139,io_realm_RealmConfiguration_getModuleMediator,1139,0,1,1,24,0,1,1,1,32,1
1140,io_realm_internal_OsResults_nativeSetTimestamp,1140,0,1,3,1,0,0,0,0,37,0
1141,io_realm_internal_OsResults_nativeCreateSnapshot,1141,0,1,1,1,0,0,0,0,37,0
1142,io_realm_internal_OsList_nativeInsertFloat,1142,0,1,3,1,0,0,0,0,0,0
1143,io_realm_internal_OsList_nativeSize,1143,0,1,1,1,0,0,0,0,0,0
1144,io_realm_RealmJsonTests_convertJsonObjectToStream,1144,0,1,1,3,0,0,0,0,257,0
1145,io_realm_DynamicRealmObject_getBlob,1145,0,1,1,17,1,5,3,2,127,6
1146,io_realm_RealmConfiguration_hashCode,1146,0,1,0,19,0,1,1,1,32,1
1147,io_realm_RealmObject_isValid,1147,0,2,1,15,1,3,3,1,31,4
1148,io_realm_entities_AllTypesPrimaryKey_getColumnDate,1148,0,1,0,3,0,0,0,0,107,0
1149,io_realm_entities_AllTypes_setColumnString,1149,0,1,1,3,0,0,0,0,64,0
1150,io_realm_internal_ObjectServerFacade_downloadInitialRemoteChanges,1150,0,1,1,9,0,0,0,0,5,0
1151,io_realm_internal_OsList_insertRow,1151,0,1,2,3,1,0,0,0,0,1
1152,io_realm_internal_OsCollectionChangeSet_toString,1152,0,2,0,7,3,0,0,0,10,3
1153,io_realm_internal_OsList_setLong,1153,0,1,2,3,1,0,0,0,0,1
1154,io_realm_internal_RealmCore_loadCorrectLibrary,1154,0,2,1,11,0,0,0,0,175,0
1155,io_realm_internal_RealmNotifier_addChangeListener,1155,0,1,2,4,0,1,1,1,18,1
1156,io_realm_internal_UncheckedRow_getDecimal128,1156,0,2,1,9,1,0,0,0,23,1
1157,io_realm_internal_objectstore_OsObjectBuilder_nativeAddObjectList,1157,0,1,3,1,0,0,0,0,179,0
1158,io_realm_mongodb_AppConfiguration_getAuthorizationHeaderName,1158,0,1,0,8,0,0,0,0,178,0
1159,io_realm_rule_RunInLooperThread_testComplete,1159,0,1,0,10,2,1,1,1,176,3
1160,io_realm_TestHelper_SHA512,1160,0,1,1,10,0,0,0,0,39,0
1161,io_realm_mongodb_App_getAppInfo,1161,0,2,1,18,0,4,3,2,7,4
1162,io_realm_internal_OsResults_setDecimal128List,1162,0,1,2,8,1,0,0,0,37,1
1163,io_realm_RealmResults_addChangeListener,1163,0,1,1,31,2,2,1,2,25,4
1164,io_realm_RealmTests_utf8Tests,1164,1,3,0,28,0,0,0,0,57,0
1165,io_realm_internal_OsList_insertNull,1165,0,1,1,3,1,0,0,0,0,1
1166,io_realm_RealmResultsTests_populateTestRealm,1166,0,2,2,20,1,32,6,16,258,33
1167,io_realm_internal_Table_setDate,1167,0,2,4,7,2,0,0,0,45,2
1168,io_realm_internal_OsList_getValue,1168,0,1,1,3,1,0,0,0,0,1
1169,io_realm_internal_OsList_remove,1169,0,1,1,3,1,0,0,0,0,1
1170,io_realm_mongodb_sync_SyncConfiguration_getUser,1170,0,1,0,7,0,0,0,0,3,0
1171,io_realm_RealmSchema_create,1171,0,1,1,7,0,0,0,0,120,0
1172,io_realm_TestHelper_allocGarbage,1172,0,3,1,19,1,0,0,0,39,1
1173,io_realm_internal_Table_nativeSetByteArray,1173,0,1,5,1,0,0,0,0,45,0
1174,io_realm_RealmQuery_sum,1174,0,5,1,29,0,8,4,4,62,8
1175,io_realm_RealmQuery_contains,1175,0,1,2,18,3,5,3,3,62,8
1176,io_realm_entities_NullTypes_setFieldLongNotNull,1176,0,1,1,3,0,0,0,0,67,0
1177,io_realm_internal_Table_nativeRenameColumn,1177,0,1,3,1,0,0,0,0,45,0
1178,io_realm_entities_NullTypes_setFieldLongNull,1178,0,1,1,3,0,0,0,0,67,0
1179,io_realm_entities_NullTypes_getFieldShortNotNull,1179,0,1,0,3,0,0,0,0,67,0
1180,io_realm_BaseRealm_stopWaitForChange,1180,0,3,0,25,0,1,1,1,95,1
1181,io_realm_internal_TableQuery_maximumDouble,1181,0,1,1,4,2,0,0,0,12,2
1182,io_realm_internal_TableQuery_maximumDecimal128,1182,0,2,1,8,2,0,0,0,12,2
1183,io_realm_internal_TableQuery_minimumInt,1183,0,1,1,4,2,0,0,0,12,2
1184,io_realm_internal_TableQuery_averageDecimal128,1184,0,2,1,8,2,0,0,0,12,2
1185,io_realm_internal_TableQuery_isNotNull,1185,0,1,2,5,0,0,0,0,12,0
1186,io_realm_internal_UncheckedRow_getBoolean,1186,0,1,1,3,1,0,0,0,23,1
1187,io_realm_RealmJsonTests_testPrimitiveListWithValues,1187,0,1,3,15,2,6,4,2,257,8
1188,io_realm_RealmObjectSchemaTests_setRequired_keepExistingRowsIfPrimaryKey,1188,1,4,0,34,0,0,0,0,161,0
1189,io_realm_RealmJsonTests_createObjectFromJson_decimal128AsInt,1189,1,1,0,9,0,0,0,0,54,0
1190,io_realm_entities_AllJavaTypes_getObjectParents,1190,0,1,0,3,0,0,0,0,109,0
1191,io_realm_internal_NativeObject_getNativePtr,1191,0,1,0,5,0,0,0,0,259,0
1192,io_realm_internal_OsObject_nativeCreateNewObjectWithObjectIdPrimaryKey,1192,0,1,4,1,0,0,0,0,13,0
1193,io_realm_entities_AllJavaTypes_setFieldBinary,1193,0,1,1,3,0,0,0,0,109,0
