,completename,nodeId,label,CC,PC,LOC,NCMIC,NCMEC,NECA,NAMFAEC,classID,NCM
727,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_addModule,727,0,2,1,23,1,6,6,1,333,7
728,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_setDebugger,728,0,1,1,7,0,0,0,0,334,0
729,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getId,729,0,1,0,7,0,0,0,0,334,0
730,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_setDebuggerTemplate,730,0,2,1,19,2,4,4,1,334,6
731,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getName,731,0,1,0,7,0,0,0,0,334,0
732,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getModificationDate,732,0,1,0,7,0,0,0,0,334,0
733,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceConfiguration_getDescription,733,0,1,0,7,0,0,0,0,334,0
734,com_google_security_zynamics_binnavi_disassembly_CCodeNode_getComments,734,0,1,0,3,0,0,0,0,335,0
735,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_IAddressSpaceContentListener_removedModule,735,0,1,2,6,0,0,0,0,336,0
736,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_IAddressSpaceListener_loading,736,0,1,2,7,0,0,0,0,337,0
737,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_IAddressSpaceConfigurationListener_changedModificationDate,737,0,1,2,6,0,0,0,0,338,0
738,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_getModuleCount,738,0,1,0,7,0,0,0,0,333,0
739,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_IAddressSpaceListener_closing,739,0,1,1,7,0,0,0,0,337,0
740,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_getModules,740,0,1,0,7,0,0,0,0,333,0
741,com_google_security_zynamics_binnavi_disassembly_AddressSpaces_CAddressSpaceContent_removeModule,741,0,2,1,22,0,5,5,1,333,5
742,com_google_security_zynamics_binnavi_disassembly_algorithms_CStaredItemFunctions_allNotStared,742,0,3,1,15,0,1,1,1,339,1
743,com_google_security_zynamics_binnavi_disassembly_algorithms_CReferenceFinder_getCodeReferenceMap,743,0,3,1,14,1,3,3,1,340,4
744,com_google_security_zynamics_binnavi_disassembly_algorithms_CViewInserter_insertView,744,0,1,2,15,3,4,3,2,341,7
745,com_google_security_zynamics_binnavi_disassembly_algorithms_CViewInserter_createEdges,745,0,3,3,21,0,19,6,7,341,19
746,com_google_security_zynamics_binnavi_disassembly_algorithms_INodeTypeCallback_handle,746,0,1,1,6,0,0,0,0,342,0
747,com_google_security_zynamics_binnavi_disassembly_algorithms_CViewNodeHelpers_getAddress,747,0,1,1,9,0,1,1,1,343,1
748,com_google_security_zynamics_binnavi_disassembly_CCallgraph_CCallgraph,748,0,1,2,14,0,1,1,1,344,1
749,com_google_security_zynamics_binnavi_disassembly_CCodeNode_CCodeNode,749,0,1,13,22,0,2,2,1,335,2
750,com_google_security_zynamics_binnavi_disassembly_CCodeNode_cloneNode,750,0,2,0,7,2,12,4,8,335,14
751,com_google_security_zynamics_binnavi_disassembly_CCodeNodeHelpers_instructionToLine,751,0,3,2,20,2,2,2,1,345,4
752,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_deleteLocalCodeNodeComment,752,0,1,1,9,0,2,1,2,346,2
753,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_appendLocalInstructionComment,753,0,1,2,12,0,2,1,2,346,2
754,com_google_security_zynamics_binnavi_disassembly_CCodeNode_getParentFunction,754,0,2,0,6,0,0,0,0,335,0
755,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_editLocalInstructionComment,755,0,1,3,14,0,2,1,2,346,2
756,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_getGlobalCodeNodeComment,756,0,2,0,10,0,2,1,2,346,2
757,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_deleteGlobalCodeNodeComment,757,0,2,1,11,0,2,1,2,346,2
758,com_google_security_zynamics_binnavi_disassembly_CFunction_getOriginalModulename,758,0,1,0,3,0,2,2,1,315,2
759,com_google_security_zynamics_binnavi_disassembly_CFunction_close,759,0,6,0,20,2,11,7,3,315,13
760,com_google_security_zynamics_binnavi_disassembly_CCodeNodeComments_initializeLocalInstructionComment,760,0,1,2,8,0,2,1,2,346,2
761,com_google_security_zynamics_binnavi_disassembly_CFunction_getIndegree,761,0,1,0,3,0,0,0,0,315,0
762,com_google_security_zynamics_binnavi_disassembly_CFunction_getAddress,762,0,1,0,3,0,0,0,0,315,0
763,com_google_security_zynamics_binnavi_disassembly_CCodeNodeHelpers_lineToInstruction,763,0,3,2,20,2,2,2,1,345,4
764,com_google_security_zynamics_binnavi_disassembly_CCodeNodeHelpers_getInitialLineCounter,764,0,1,1,14,0,1,1,1,345,1
765,com_google_security_zynamics_binnavi_disassembly_CGroupNode_appendComment,765,0,1,1,3,0,2,1,2,347,2
766,com_google_security_zynamics_binnavi_disassembly_CFunctionEdge_CFunctionEdge,766,0,1,3,10,0,1,1,1,348,1
767,com_google_security_zynamics_binnavi_disassembly_CFunction_toString,767,0,1,0,3,0,1,1,1,315,1
768,com_google_security_zynamics_binnavi_disassembly_CGroupNode_CGroupNode,768,0,1,12,22,0,4,2,3,347,4
769,com_google_security_zynamics_binnavi_disassembly_CFunctionReplacement_getFunction,769,0,1,0,7,0,0,0,0,349,0
770,com_google_security_zynamics_binnavi_disassembly_CInliningHelper_getCodeReference,770,0,4,2,17,1,3,2,2,350,4
771,com_google_security_zynamics_binnavi_disassembly_CInliningHelper_insertNodes,771,0,1,3,13,3,2,2,1,350,5
772,com_google_security_zynamics_binnavi_disassembly_CInstruction_getGlobalComment,772,0,1,0,3,0,2,1,2,351,2
773,com_google_security_zynamics_binnavi_disassembly_CInstruction_CInstruction,773,0,2,8,29,1,3,2,2,351,4
774,com_google_security_zynamics_binnavi_disassembly_CInstruction_verifyNode,774,0,2,1,10,1,1,1,1,351,2
775,com_google_security_zynamics_binnavi_disassembly_CInliningHelper_getTargetNode,775,0,4,2,19,0,3,3,1,350,3
776,com_google_security_zynamics_binnavi_disassembly_CInliningHelper_getRelevantNodes,776,0,4,2,19,0,4,4,1,350,4
777,com_google_security_zynamics_binnavi_disassembly_CLoopHighlighter_colorLoops,777,0,6,2,22,1,6,4,2,352,7
778,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_link,778,0,1,2,9,0,2,1,2,353,2
779,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_isStored,779,0,1,0,7,0,1,1,1,353,1
780,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_setVisible,780,0,2,1,6,0,3,3,1,353,3
781,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_tagNode,781,0,4,1,12,2,4,3,2,353,6
782,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_removeListener,782,0,1,1,8,0,2,2,1,353,2
783,com_google_security_zynamics_binnavi_disassembly_CNodesDisplayString_getDisplayString,783,0,3,1,11,1,6,5,2,354,7
784,com_google_security_zynamics_binnavi_disassembly_CNaviViewNode_addListener,784,0,1,1,4,0,2,2,1,353,2
785,com_google_security_zynamics_binnavi_disassembly_CommentManager_editComment,785,0,4,3,37,0,9,5,4,355,9
786,com_google_security_zynamics_binnavi_disassembly_CommentManager_appendComment,786,0,1,2,36,0,9,6,2,355,9
787,com_google_security_zynamics_binnavi_disassembly_CommentManager_get,787,0,2,1,12,1,0,0,0,355,1
788,com_google_security_zynamics_binnavi_disassembly_CommentManager_addListener,788,0,1,1,7,0,1,1,1,355,1
789,com_google_security_zynamics_binnavi_disassembly_CommentManager_appendLocalEdgeComment,789,0,1,2,12,1,0,0,0,355,1
790,com_google_security_zynamics_binnavi_disassembly_CommentManager_appendInstructionComment,790,0,1,4,15,1,0,0,0,355,1
791,com_google_security_zynamics_binnavi_disassembly_CommentManager_appendGlobalCodeNodeComment,791,0,1,2,13,1,0,0,0,355,1
792,com_google_security_zynamics_binnavi_disassembly_CommentManager_appendTextNodeComment,792,0,1,2,11,2,0,0,0,355,2
793,com_google_security_zynamics_binnavi_disassembly_CommentManager_deleteCodeNodeComment,793,0,1,3,12,1,0,0,0,355,1
794,com_google_security_zynamics_binnavi_disassembly_CommentManager_deleteFunctionCommentInternal,794,0,1,2,11,1,0,0,0,355,1
795,com_google_security_zynamics_binnavi_disassembly_CommentManager_deleteEdgeComment,795,0,1,3,12,1,0,0,0,355,1
796,com_google_security_zynamics_binnavi_disassembly_CommentManager_deleteGlobalInstructionComment,796,0,1,2,10,1,0,0,0,355,1
797,com_google_security_zynamics_binnavi_disassembly_CommentManager_editGlobalFunctionComment,797,0,1,3,10,1,0,0,0,355,1
798,com_google_security_zynamics_binnavi_disassembly_CommentManager_editEdgeComment,798,0,1,4,13,1,0,0,0,355,1
799,com_google_security_zynamics_binnavi_disassembly_CommentManager_editFunctionNodeComment,799,0,1,4,10,2,0,0,0,355,2
800,com_google_security_zynamics_binnavi_disassembly_CommentManager_getCommentedGlobalCodeNode,800,0,1,1,11,0,0,0,0,355,0
801,com_google_security_zynamics_binnavi_disassembly_CommentManager_editLocalEdgeComment,801,0,1,3,12,1,0,0,0,355,1
802,com_google_security_zynamics_binnavi_disassembly_CommentManager_getCommentById,802,0,2,1,11,0,0,0,0,355,0
803,com_google_security_zynamics_binnavi_disassembly_CommentManager_editTypeInstanceComment,803,0,1,3,11,2,0,0,0,355,2
804,com_google_security_zynamics_binnavi_disassembly_CommentManager_getGlobalCodeNodeComment,804,0,1,1,9,0,0,0,0,355,0
805,com_google_security_zynamics_binnavi_disassembly_CommentManager_getCommentedLocalInstruction,805,0,1,1,11,0,0,0,0,355,0
806,com_google_security_zynamics_binnavi_disassembly_CommentManager_getGlobalEdgeComment,806,0,1,1,9,0,0,0,0,355,0
807,com_google_security_zynamics_binnavi_disassembly_CommentManager_unloadGlobalEdgeComment,807,0,1,2,9,1,0,0,0,355,1
808,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeGlobalEdgeComment,808,0,1,2,10,1,0,0,0,355,1
809,com_google_security_zynamics_binnavi_disassembly_CommentManager_getGlobalFunctionComment,809,0,1,1,9,0,0,0,0,355,0
810,com_google_security_zynamics_binnavi_disassembly_CommentManager_unloadFunctionNodeComment,810,0,1,2,10,1,0,0,0,355,1
811,com_google_security_zynamics_binnavi_disassembly_CommentManager_removeListener,811,0,1,1,7,0,1,1,1,355,1
812,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeLocalEdgeComment,812,0,1,2,10,1,0,0,0,355,1
813,com_google_security_zynamics_binnavi_disassembly_COperandTree_COperandTree,813,0,2,4,20,1,3,1,3,356,4
814,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeSectionComment,814,0,1,2,10,1,0,0,0,355,1
815,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeLocalInstructionComment,815,0,1,3,12,1,0,0,0,355,1
816,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeTypeInstanceComment,816,0,1,2,11,1,0,0,0,355,1
817,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeGroupNodeComment,817,0,1,2,10,1,0,0,0,355,1
818,com_google_security_zynamics_binnavi_disassembly_CommentManager_initializeLocalCodeNodeComment,818,0,1,2,10,1,0,0,0,355,1
819,com_google_security_zynamics_binnavi_disassembly_CommentManager_unloadLocalCodeNodeComment,819,0,1,2,10,1,0,0,0,355,1
820,com_google_security_zynamics_binnavi_disassembly_COperandTree_cloneTree,820,0,1,0,3,1,1,1,1,356,2
821,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_close,821,0,5,0,15,0,9,7,2,357,9
822,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_cloneNode,822,0,2,0,7,3,1,1,1,357,4
823,com_google_security_zynamics_binnavi_disassembly_COperandTree_getRootNode,823,0,1,0,3,0,0,0,0,356,0
824,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_getChildren,824,0,1,0,3,0,0,0,0,357,0
825,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_setOperand,825,0,1,1,4,0,0,0,0,357,0
826,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_getParent,826,0,1,0,3,0,0,0,0,357,0
827,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_addListener,827,0,1,1,3,0,1,1,1,357,1
828,com_google_security_zynamics_binnavi_disassembly_CProjectConfiguration_CProjectConfiguration,828,0,1,9,23,0,0,0,0,358,0
829,com_google_security_zynamics_binnavi_disassembly_CProjectConfiguration_getId,829,0,1,0,8,0,0,0,0,358,0
830,com_google_security_zynamics_binnavi_disassembly_COperandTreeNode_getValue,830,0,1,0,10,0,0,0,0,357,0
831,com_google_security_zynamics_binnavi_disassembly_CProjectConfiguration_setDescription,831,0,3,1,26,1,3,3,1,358,4
832,com_google_security_zynamics_binnavi_disassembly_CProjectConfiguration_removeDebugger,832,0,2,1,20,1,3,3,1,358,4
833,com_google_security_zynamics_binnavi_disassembly_CProjectContainer_getDebuggerProvider,833,0,1,0,3,0,0,0,0,359,0
834,com_google_security_zynamics_binnavi_disassembly_CProjectContent_CProjectContent,834,0,1,6,17,0,0,0,0,360,0
835,com_google_security_zynamics_binnavi_disassembly_CProjectContainer_getDatabase,835,0,1,0,3,0,0,0,0,359,0
836,com_google_security_zynamics_binnavi_disassembly_CProjectContainer_getTaggedViews,836,0,1,0,3,0,6,3,2,359,6
837,com_google_security_zynamics_binnavi_disassembly_CProjectContainer_getTraceProvider,837,0,1,0,3,0,0,0,0,359,0
838,com_google_security_zynamics_binnavi_disassembly_CProjectContent_createView,838,0,1,2,20,2,6,4,2,360,8
839,com_google_security_zynamics_binnavi_disassembly_CProjectContent_removeAddressSpace,839,0,2,1,26,0,7,6,2,360,7
840,com_google_security_zynamics_binnavi_disassembly_IDatabaseObject_inSameDatabase,840,0,1,1,6,0,0,0,0,361,0
841,com_google_security_zynamics_binnavi_disassembly_IAddressNode_getAddress,841,0,1,0,5,0,0,0,0,362,0
842,com_google_security_zynamics_binnavi_disassembly_INaviAddressSpace_close,842,0,1,0,5,0,0,0,0,363,0
843,com_google_security_zynamics_binnavi_disassembly_INaviBasicBlock_getInstructions,843,0,1,0,5,0,0,0,0,364,0
844,com_google_security_zynamics_binnavi_disassembly_INaviBasicBlock_getAddress,844,0,1,0,5,0,0,0,0,364,0
845,com_google_security_zynamics_binnavi_disassembly_INaviAddressSpace_getProject,845,0,1,0,1,0,0,0,0,363,0
846,com_google_security_zynamics_binnavi_disassembly_INaviCodeNode_removeInstruction,846,0,1,1,5,0,0,0,0,365,0
847,com_google_security_zynamics_binnavi_disassembly_INaviAddressSpace_load,847,0,1,0,6,0,0,0,0,363,0
848,com_google_security_zynamics_binnavi_disassembly_INaviFunction_getBasicBlocks,848,0,1,0,1,0,0,0,0,366,0
849,com_google_security_zynamics_binnavi_disassembly_INaviFunction_appendGlobalComment,849,0,1,1,7,0,0,0,0,366,0
850,com_google_security_zynamics_binnavi_disassembly_INaviFunction_addListener,850,0,1,1,5,0,0,0,0,366,0
851,com_google_security_zynamics_binnavi_disassembly_INaviFunction_setForwardedFunctionInternal,851,0,1,1,1,0,0,0,0,366,0
852,com_google_security_zynamics_binnavi_disassembly_INaviFunctionNode_initializeLocalFunctionComment,852,0,1,1,5,0,0,0,0,367,0
853,com_google_security_zynamics_binnavi_disassembly_INaviGroupNode_getNumberOfElements,853,0,1,0,5,0,0,0,0,368,0
854,com_google_security_zynamics_binnavi_disassembly_INaviFunctionNode_appendLocalFunctionComment,854,0,1,1,9,0,0,0,0,367,0
855,com_google_security_zynamics_binnavi_disassembly_INaviFunction_setNameInternal,855,0,1,1,1,0,0,0,0,366,0
856,com_google_security_zynamics_binnavi_disassembly_INaviFunction_setName,856,0,1,1,6,0,0,0,0,366,0
857,com_google_security_zynamics_binnavi_disassembly_INaviInstruction_removeListener,857,0,1,1,6,0,0,0,0,369,0
858,com_google_security_zynamics_binnavi_disassembly_INaviModule_createInstruction,858,0,1,5,10,0,0,0,0,370,0
859,com_google_security_zynamics_binnavi_disassembly_INaviModule_createOperandExpression,859,0,1,2,7,0,0,0,0,370,0
860,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_getCreationDate,860,0,1,0,6,0,0,0,0,371,0
861,com_google_security_zynamics_binnavi_disassembly_INaviModule_getConfiguration,861,0,1,0,5,0,0,0,0,370,0
862,com_google_security_zynamics_binnavi_disassembly_INaviModule_createOperand,862,0,1,1,6,0,0,0,0,370,0
863,com_google_security_zynamics_binnavi_disassembly_INaviModule_getFunctionCount,863,0,1,0,6,0,0,0,0,370,0
864,com_google_security_zynamics_binnavi_disassembly_INaviModule_readSetting,864,0,1,1,7,0,0,0,0,370,0
865,com_google_security_zynamics_binnavi_disassembly_INaviModuleContent_getFunctionContainer,865,0,1,0,5,0,0,0,0,372,0
866,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_getRawModule,866,0,1,0,5,0,0,0,0,371,0
867,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_getModificationDate,867,0,1,0,5,0,0,0,0,371,0
868,com_google_security_zynamics_binnavi_disassembly_INaviOperandTree_getInstruction,868,0,1,0,5,0,0,0,0,373,0
869,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_setDescription,869,0,1,1,7,0,0,0,0,371,0
870,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_updateModificationDate,870,0,1,0,4,0,0,0,0,371,0
871,com_google_security_zynamics_binnavi_disassembly_INaviModuleContent_getNativeCallgraph,871,0,1,0,5,0,0,0,0,372,0
872,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_getName,872,0,1,0,5,0,0,0,0,371,0
873,com_google_security_zynamics_binnavi_disassembly_INaviModuleConfiguration_getId,873,0,1,0,5,0,0,0,0,371,0
874,com_google_security_zynamics_binnavi_disassembly_INaviModule_isLoading,874,0,1,0,5,0,0,0,0,370,0
875,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_getParent,875,0,1,0,5,0,0,0,0,374,0
876,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_addInstanceReference,876,0,1,1,1,0,0,0,0,374,0
877,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNodeListener_addedReference,877,0,1,2,6,0,0,0,0,375,0
878,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_addListener,878,0,1,1,5,0,0,0,0,374,0
879,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_setId,879,0,1,1,1,0,0,0,0,374,0
880,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_getOperandPosition,880,0,1,0,6,0,0,0,0,374,0
881,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_deleteReference,881,0,1,1,1,0,0,0,0,374,0
882,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_getDisplayStyle,882,0,1,0,6,0,0,0,0,374,0
883,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_getTypeInstanceReferences,883,0,1,0,1,0,0,0,0,374,0
884,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_close,884,0,1,0,1,0,0,0,0,374,0
885,com_google_security_zynamics_binnavi_disassembly_INaviOperandTreeNode_addReference,885,0,1,1,6,0,0,0,0,374,0
886,com_google_security_zynamics_binnavi_disassembly_INaviProject_removeListener,886,0,1,1,6,0,0,0,0,376,0
887,com_google_security_zynamics_binnavi_disassembly_INaviTextNode_appendComment,887,0,1,1,8,0,0,0,0,377,0
888,com_google_security_zynamics_binnavi_disassembly_INaviProject_writeSetting,888,0,1,2,7,0,0,0,0,376,0
889,com_google_security_zynamics_binnavi_disassembly_IProjectListener_addedAddressSpace,889,0,1,2,6,0,0,0,0,378,0
890,com_google_security_zynamics_binnavi_disassembly_INaviTextNode_editComment,890,0,1,2,7,0,0,0,0,377,0
